TR:MCF7:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:GSK690693_GSK1120212i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:FOXO3a_pS318_S321,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PKC-alpha_pS657,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,0,0,0,0,0,1,0,0,1,0,0,5,0.710700866542,0.177097605685,2.15244989154,3.31434081813,1.37742133224,0.632968051327,0.215320728166,0.204353694407,0.130745987814,0.443936542438,0.125655194227,0.914407302068,0.519710219188,1.68157057833,1.7411906552,1.74377382257,0.224303637773,0.75724341026,0.773005604087,0.464843982681,0.99978459615,0.225888832478,1.93142838134,2.11357407014,1.78008611686,1.27088234404,0.187140474864,0.0911288902815,1.2578911732,0.646582950168,0.312756106359,0.66837757341,0.393371609628,0.486451615045,0.97123775747,0.657202422118,0.626081746278,0.440042841037,0.236301097242,2.30286790262,0.745032654297
1,1,0,0,0,0,0,0,0,0,0,1,5,0.73078685176,0.173859765807,0.0823106615991,0.249146944715,1.50743872025,0.592143334418,0.287103016663,0.220539427966,0.0930711058592,0.465494332382,0.117305564239,0.909298546918,0.464352974172,1.29433776351,1.52735075229,1.54140199946,0.229586473952,0.337762453462,0.239950216937,0.567409435056,1.0704123263,0.204049790502,1.18980133198,2.02658974886,3.53833685791,1.22097249126,0.192679113907,0.0812219265208,1.15292143066,0.661533872828,0.347814830803,0.602106239308,0.376191242808,0.375310330008,0.287564878344,0.594405012291,0.707100021601,0.448004838735,0.185719118883,2.24490856223,0.676364261206
1,0,0,0,1,0,0,0,0,0,0,1,5,0.73862393462,0.20627267975,0.788604852562,0.864842404863,1.57198151283,0.575470093791,0.25496109104,0.220258696273,0.0872555842974,0.425121082604,0.118562614992,0.903159204194,0.462310803604,1.77148092272,1.8711198074,1.67593621025,0.226458918901,0.378868907846,0.221564353437,0.573174838102,1.12858666703,0.225124566157,2.26226450694,2.44435138486,4.57192422642,1.40892198131,0.195701863271,0.100187500868,1.36173289659,0.493880840726,0.316077599539,0.615998512818,0.365225196784,0.444901005437,0.370217898414,0.668909877412,0.571807020406,0.442036475979,0.179437325182,3.81967137367,0.65164006798
1,1,0,0,0,0,0,0,0,0,1,0,5,0.700721787009,0.193910939911,0.732533185503,0.799717312753,1.56829023144,0.554817889116,0.298517161573,0.226753118893,0.0977532614489,0.453209744045,0.128687215694,0.873294714535,0.474217163118,1.22643389345,1.44946887849,1.58909695682,0.264480356712,0.0637155257218,0.159988500762,0.578273227417,1.06975086955,0.216401800779,1.10510949251,2.20791125684,3.24984895023,1.2421168678,0.189627752868,0.0878833623629,1.36717506562,0.62258861216,0.296618782603,0.565614972125,0.385178030605,0.467408875896,0.349610678353,0.656245491212,0.685708356781,0.470556286015,0.17560018497,2.45740584261,0.617092008121
1,0,0,0,1,0,0,0,0,0,1,0,5,0.803736167645,0.149876882638,2.05825505584,2.59102165804,1.45805741605,0.637009718825,0.255244233464,0.223053809484,0.0886961028016,0.430824788413,0.105759392418,0.826133618714,0.464545762492,1.48706120429,1.84397391047,1.60351737236,0.22661128361,0.0949613740077,0.202077764972,0.525381117012,1.16345557216,0.20098448917,2.25293649802,2.22135675847,3.65019749841,1.25632983751,0.171048794418,0.0951715372085,1.15638333014,0.582445647394,0.319691825235,0.569848281421,0.403362019318,0.469220090665,0.297486918729,0.50976006459,0.629827179516,0.462953632614,0.200020672349,4.15302315332,0.598880428156
1,0,0,0,0,0,0,1,0,1,0,0,5,0.705158404121,0.196368705784,0.494038476815,0.684630225828,1.47926120956,0.534988422684,0.252473122019,0.220323301384,0.0825007811466,0.4305580701,0.122250078238,0.822675685932,0.462431897946,1.09281058636,1.25188952556,1.32094507787,0.220957112653,0.235782559878,0.216634737656,0.489352409914,1.06162358834,0.239580199224,0.99845264008,1.90195112801,1.57758447965,0.915746860882,0.205990712554,0.0968021158401,1.28247361036,0.653150734636,0.340755410316,0.51360617772,0.376547296613,0.496829115742,0.500371190003,0.583401290484,0.646146587786,0.464975699253,0.189940809397,1.40763682573,0.628143261234
1,0,0,0,0,0,1,0,0,0,0,0,5,0.7879328276,0.187152165843,1.40663790416,1.59354967934,1.66861848835,0.62319381324,0.24305380095,0.208040170096,0.134795213448,0.432622873823,0.108266723536,0.893301291113,0.459056459193,1.71114062194,1.8663342685,1.57673221066,0.211144735929,0.59660770329,0.545125626593,0.464663751262,1.15985270916,0.205449952095,2.07862793976,2.14966718952,3.04740762209,1.24864928247,0.196336994033,0.0961619118245,1.14884760818,0.62786662323,0.352357392819,0.637966445566,0.367175049731,0.467584292888,0.511757892133,0.578038236207,0.600285793454,0.424151442853,0.203670901034,3.29388302587,0.706559801348
1,0,0,0,0,0,0,1,0,0,0,0,5,0.71425258059,0.162720044418,0.07200373186,0.263884421664,1.57889230693,0.600404307188,0.238750881556,0.216400310262,0.0826749872259,0.429488185896,0.120825380546,0.815693312494,0.496445347164,1.1946300707,1.31699464613,1.40657200888,0.211801501092,0.249914335837,0.206822384549,0.487388501773,1.09902261825,0.20828553622,1.09788693996,1.97969006053,2.41563058189,1.0876306242,0.189056520217,0.0765882871854,1.27742337335,0.67973320352,0.40687760347,0.567009053731,0.384713315446,0.472736432201,0.415879574323,0.520518264999,0.616782117344,0.441466198058,0.17160385541,2.15598877636,0.64737790787
1,0,1,0,0,0,0,0,0,0,0,1,5,0.672726600285,0.205348936397,0.0720980543305,0.242553392806,1.54334185638,0.52670351735,0.266600505683,0.222858462057,0.084464161041,0.457473238989,0.11619551744,0.893120049148,0.425283240895,1.26468059328,1.39139305814,1.44453599955,0.224672645766,0.299576874299,0.21235976159,0.549447357343,0.994695135272,0.235420973019,1.10398262771,2.25380875806,4.07237860625,1.46107236532,0.20563873493,0.107353535225,1.2194138659,0.5107829944,0.357517639843,0.561949668065,0.347831915487,0.508191107521,0.363250885292,0.65992856718,0.599443650729,0.449775041895,0.174698644692,2.32289614706,0.670369112052
1,0,0,0,0,0,1,0,0,0,0,1,5,0.793282466534,0.162807727729,1.08882335247,1.26261924437,1.34659733186,0.696517593802,0.231805958891,0.216144213292,0.111115717465,0.469756321562,0.119233303553,0.936061467639,0.470863347232,1.58874599058,1.66160492954,1.55836278414,0.192357541068,0.615595948319,0.535739796555,0.51045280516,1.12495953658,0.197795500992,2.07425686134,1.99305547841,3.91297873345,1.43189354187,0.196685885377,0.0927078992569,1.0285492424,0.55017062565,0.394709381635,0.722598809693,0.371049907473,0.457150471634,0.367900950412,0.444137890454,0.577784251487,0.443798927872,0.188531262157,3.91930785703,0.726441488577
1,0,1,0,0,0,0,0,0,0,1,0,5,0.718253854563,0.174418392997,1.60151177251,2.10686781353,1.50799582272,0.589919872654,0.254541779148,0.216077608275,0.10662866847,0.403008245413,0.124907885084,0.883331656463,0.478275984663,1.52991484332,1.75262105183,1.63909634572,0.240920752651,0.0854547676336,0.399748463398,0.537916956155,1.08839628563,0.204457689294,2.00160086103,2.01572312078,4.25163890312,1.45481516861,0.193387680004,0.0857063011165,1.11548232283,0.611831590538,0.340281160193,0.551894233724,0.372613059954,0.47333029235,0.507303599207,0.525653533614,0.632766375267,0.441054914581,0.200024751614,3.22649378659,0.600660251487
1,0,0,0,0,0,1,0,0,0,1,0,5,0.781777571993,0.143958377111,1.63961494089,2.27471104221,1.47277581668,0.614973170195,0.240797306324,0.210591851607,0.13911744449,0.423619148431,0.127735921692,0.75236729367,0.489090173594,1.45621399616,1.5648640515,1.69600139389,0.213693137379,0.063219716618,0.272662777312,0.51137872586,1.12958725857,0.188447359136,2.03934979773,1.87961349845,3.74535095514,1.29446220121,0.184561085129,0.0782088262743,0.929191314952,0.57151924848,0.366891070045,0.600943690224,0.402043907707,0.453457879386,0.336778208919,0.452292559056,0.621946045969,0.427381571949,0.185010981333,3.21703718888,0.590112585526
1,1,0,0,0,0,0,0,0,0,0,0,5,0.72090525605,0.190386035703,0.112520046368,0.286158452238,1.62074930626,0.580876661681,0.261158566887,0.209845297728,0.117964078912,0.42375639789,0.115877835551,0.863060014126,0.451437888329,1.31941010419,1.54706658969,1.5005141569,0.222350021899,0.327906570372,0.240586801882,0.529999503172,1.02420254379,0.209142707149,1.26401451057,2.51778310199,4.06371976899,1.36907943418,0.190129090747,0.0843205527968,1.32647324429,0.689068928446,0.419642451161,0.651457500195,0.36327259354,0.435924867546,0.426904187127,0.61234477888,0.608637395322,0.431127311806,0.192144319989,2.95000302815,0.642664115081
1,0,0,0,1,0,0,0,0,0,0,0,5,0.744156514585,0.176474152063,0.660038172242,0.698905791572,1.66994522621,0.634707706793,0.241909641602,0.226719759867,0.0871998996781,0.413878163598,0.107922102992,0.897461965877,0.444677252322,1.6622531521,1.79386540693,1.39210840176,0.210851745142,0.309117929887,0.196987088548,0.506332729261,1.09444986421,0.21402589024,1.95283365389,2.44573819527,4.11681562535,1.47093029266,0.184759578282,0.0954894805872,1.1988633238,0.591638605839,0.389239115716,0.62108037665,0.367064671577,0.452158092739,0.318015212113,0.647158779486,0.591959550769,0.424511003003,0.184866122607,4.09158244797,0.627100957906
1,0,1,0,0,0,0,0,0,0,0,0,5,0.672889111219,0.253375972314,0.193898057577,0.561545095482,1.79873666878,0.547713174345,0.253667709233,0.20914654513,0.0897904024162,0.43453650165,0.10903036514,0.88257062605,0.451387514095,1.24525802297,1.38682953916,1.37309694608,0.20423124179,0.498948572784,0.381475590962,0.49028455281,1.13033366939,0.205207320479,1.45822119291,2.26501349133,1.39864871961,0.468771722532,0.189659536317,0.096563763915,1.21738417911,0.566563523444,0.339777087083,0.642285348138,0.395932229962,0.449782457345,0.53552433327,0.501950673987,0.600392441646,0.428075649596,0.198666392838,1.04718302811,0.739991282163
1,0,0,0,0,1,0,0,0,1,0,0,5,0.742855974394,0.17332580233,1.29428054209,1.53583556018,1.47630908547,0.577070628754,0.244813831509,0.193271232709,0.0757964266073,0.420297592263,0.104802152904,0.968620805612,0.437589624018,1.37120902104,1.67007024571,1.51650956659,0.213681531145,0.22322644942,0.182591491176,0.469990982203,1.07964657057,0.212595830101,1.50654356575,2.62849861902,2.72168180386,1.37121506021,0.200106083222,0.0892670981761,1.29326070894,0.813059046153,0.375833761393,0.574899808354,0.370672543547,0.456924306744,0.526494891775,0.660124696875,0.602909004711,0.430828582176,0.188427322866,3.15306465391,0.619804357962
1,1,0,0,0,0,0,0,0,1,0,0,5,0.710575693316,0.182676957801,0.774722646719,0.97017988913,1.54720795899,0.539771403792,0.225365743575,0.19938095487,0.144931495985,0.40148122543,0.111445745129,0.92320754027,0.430695541536,1.37048361726,1.49162636887,1.38027048171,0.216630164697,0.369439522412,0.26907377186,0.47481150116,0.956920127349,0.218551637596,1.34540568773,2.60552198906,3.12613910586,1.12686467845,0.192044404871,0.0955833166163,1.40723931429,0.570935956388,0.432902140553,0.618709926781,0.376437122803,0.440047425078,0.551994075279,0.63347168112,0.573398141374,0.408174406608,0.192577324468,2.50408739804,0.680697303745
1,0,0,0,0,1,0,0,0,0,0,0,5,0.766310255391,0.166349275706,0.184709823287,0.383991885728,1.52976552571,0.673539676029,0.252310301375,0.20483317819,0.0795583388511,0.426233561115,0.108060278715,0.848713608182,0.515453755046,1.38573842869,1.58502612738,1.58612638003,0.212777558475,0.220206555638,0.180047244303,0.506031305679,1.07789421869,0.188425944413,1.68795988266,2.17642949154,3.52114810813,1.42142591189,0.182601160807,0.0767009323132,1.15004960508,0.739649536325,0.378147615361,0.61140606571,0.394539824967,0.44238519698,0.392111996767,0.505070117147,0.612203427354,0.42310932419,0.173661021022,3.61287312481,0.667436005462
1,0,0,0,1,0,0,0,0,1,0,0,5,0.833824857093,0.174291880587,2.89861873419,3.29826828483,1.57550815288,0.648421284774,0.236417652206,0.198130081489,0.0878448529597,0.391085453533,0.11391721906,0.931540584063,0.500921110489,1.62542358484,1.8382686452,1.35565938786,0.203485446049,0.372886022927,0.211721087264,0.427395693676,1.03752541941,0.193384236759,2.0979477607,2.48065201382,3.42309126167,1.41671270207,0.194452819817,0.0852858470258,1.12833019547,0.869163877854,0.414085002882,0.603199872168,0.39790380854,0.448291776546,0.497177446528,0.596644602371,0.620933466941,0.424487027139,0.185983613344,4.83484463071,0.661129360145
1,0,1,0,0,0,0,0,0,1,0,0,5,0.742758892271,0.178873086038,1.96655335807,2.23987235233,1.51517532886,0.764414439234,0.232764141852,0.227712631543,0.0857585066608,0.40651746828,0.110361651573,1.27591010977,0.432964115242,1.79019982217,1.93199256898,1.26367516681,0.229525007896,0.737919907386,0.554707622761,0.448884559503,1.06802789795,0.214669348488,1.58896708408,2.99941130013,4.03479656135,1.33987443951,0.209798388454,0.0876153651357,1.22029124627,0.508851287421,0.360273994984,0.756238072491,0.418059257643,0.468543019935,0.712076383765,0.647478403594,0.552651352146,0.433014780013,0.217310494239,4.66819243903,0.906319789278
1,0,0,1,0,0,0,0,0,0,0,1,5,0.722755252089,0.166394208431,0.703324480319,0.886311756737,1.7660685601,0.694235310712,0.22780318933,0.193274861549,0.134965763911,0.424114783259,0.11078520503,0.954375001025,0.509637718306,1.50307534313,1.64273598926,1.50627549414,0.246084669226,0.735136125631,0.6666445262,0.473968461833,1.04627150386,0.191639263151,1.82495110053,1.95351646148,2.95577895617,1.04581910494,0.201244957041,0.0855864886396,0.961017449332,0.570382049909,0.385842926983,0.726532899369,0.385910718448,0.49884392957,0.510388404334,0.400135121489,0.631311607611,0.424240813922,0.185975614735,3.16606577237,0.792809178218
1,0,0,0,0,0,0,0,1,0,0,1,5,0.7741577746,0.160780607955,0.0732688426833,0.245043556635,1.67718053179,0.671303375129,0.225583258621,0.20181554017,0.0741620304176,0.430929882027,0.107578702501,0.83474182645,0.552905225217,1.31935538865,1.48316196368,1.36016026747,0.231358710417,0.301420848717,0.184069382046,0.521385539598,1.10439000704,0.165197184635,1.44978928244,2.0606105928,2.98439197917,1.23995743594,0.197765915302,0.0746463302611,0.993889697798,0.741253530937,0.405552235795,0.708022764506,0.380159495294,0.457237807717,0.313677854865,0.379692191016,0.630664802274,0.460727218814,0.233875439876,2.98858813875,0.737429978435
1,0,0,1,0,0,0,0,0,0,1,0,5,0.698845463147,0.154530113478,1.29098702809,1.58322384422,1.75990466627,0.581105982504,0.223013108104,0.214630742636,0.147141303827,0.433208065779,0.117572103732,0.817813832794,0.563088676186,1.23489025808,1.36008568569,1.58495757454,0.226151646149,0.0738382155734,0.336497462896,0.451934141304,1.10517977234,0.192329412327,1.82414995338,1.66274769553,2.53279798958,1.02972836536,0.214129245454,0.0732334048201,0.998496330216,0.640334032904,0.342208960276,0.537790753823,0.402516856504,0.516893555534,0.449034417725,0.384034875617,0.657709103158,0.442008710126,0.176749627472,2.43372925316,0.676245286541
1,0,0,0,0,0,0,0,1,0,1,0,5,0.709685507126,0.156025985871,0.683418831513,0.86672776351,1.72269353133,0.619785774253,0.244100478907,0.201685781578,0.0814637744152,0.420352235493,0.115865477335,0.765822140702,0.502803251588,1.22252669127,1.27806263359,1.47081798073,0.239597634139,0.0650294103128,0.175796614783,0.465880860913,1.08553296269,0.183356307707,1.32597117255,1.77616540512,2.69355664983,1.09880297734,0.189773377576,0.0698695085901,1.14424621101,0.654087248666,0.325999185648,0.552678842817,0.39670292161,0.485979928296,0.402695629762,0.422407398717,0.629482272626,0.453205624428,0.217537399356,2.52228625125,0.668956390241
1,0,0,0,0,1,0,0,0,0,0,1,5,0.731326229132,0.137354186367,0.161442430062,0.307828786148,1.51082453067,0.612391088718,0.237555546983,0.218277833335,0.0783823702629,0.411789821827,0.108255574921,0.888422739368,0.5698037599,1.30227599883,1.43774339157,1.46671935732,0.217935363445,0.274465038073,0.214574849046,0.494326606038,1.09318273755,0.190585910208,1.59564396798,1.8262650113,2.4899833038,1.19112685844,0.204774629268,0.0878697182083,1.10485868232,0.74275354433,0.40963917907,0.551494027675,0.410109764941,0.461736828164,0.303454657038,0.398659635597,0.654328172177,0.468956003524,0.173394156723,2.74838429562,0.655957120761
1,0,0,0,0,0,0,1,0,0,0,1,5,0.778304480964,0.158522793864,0.0711905196985,0.248983294003,1.90766038205,0.606619118031,0.249448995056,0.203668350831,0.0789159713814,0.41866371503,0.120611029001,0.865239932635,0.476318349714,1.22411280186,1.28527006272,1.31324096177,0.210344710334,0.257940633827,0.215532647828,0.478666775462,1.05672941008,0.18796012851,1.32543131124,2.06876427992,3.91660962692,1.20895121993,0.198130548885,0.0812859771689,1.05342524398,0.597544276986,0.408650465592,0.601500760408,0.386257041104,0.463366466199,0.334411336689,0.388487131655,0.612575464262,0.466115114497,0.178026827596,3.02119358221,0.620072458032
1,0,0,0,0,1,0,0,0,0,1,0,5,0.743179188132,0.14795880179,0.944201156023,1.1671647927,1.67062070379,0.639978421274,0.242694541741,0.21000220459,0.085739859508,0.44464642007,0.116340590293,0.849259384504,0.508067363481,1.15935637283,1.3693006037,1.40014352385,0.212425735828,0.0706412896818,0.158183037855,0.479348483558,0.978993090245,0.175156862069,1.55579729471,1.77583570791,2.92312738835,1.04066615799,0.195366193067,0.089182204687,1.05867139583,0.668198102256,0.388129058294,0.564256958984,0.420551097458,0.482262009816,0.352890801052,0.388420323701,0.617986455746,0.462335080661,0.185157613674,2.87844434605,0.639471597896
1,0,0,0,0,0,0,1,0,0,1,0,5,0.774231148453,0.1686754294,0.749652051844,0.805983514056,1.6997048292,0.614591126568,0.232964384407,0.208384117821,0.0872683803854,0.432383565477,0.112224784315,0.906906315621,0.509600165289,1.02156587241,1.27119453776,1.36634807967,0.227901064065,0.0535097175017,0.16162199925,0.464276560756,1.10767121831,0.198294986943,1.22313701753,1.87492676355,2.83845881669,0.969851426281,0.206785146041,0.0860437108791,1.02744858034,0.652493894653,0.342978915154,0.531793112585,0.428273645235,0.494620435458,0.370787254537,0.385558579273,0.62752055888,0.457434923511,0.173714036096,2.26928120742,0.650638373068
1,0,0,1,0,0,0,0,0,0,0,0,15,0.888290399159,0.242409227695,0.850046258633,0.864278556022,1.47799785064,0.895549985661,0.228097146458,0.184048075003,0.118627135647,0.414623094377,0.117067960944,1.1029346784,0.469951054085,1.92567291942,2.02084787441,1.5417843152,0.25085314774,0.605886141639,0.503898009839,0.484457291622,1.03087401385,0.23143110204,1.69986129982,3.04904060115,7.55974889423,1.76017477666,0.190688841648,0.091778012656,1.24493724754,0.528827422571,0.321939210763,0.759423493783,0.416848869123,0.491138597887,0.605890917537,0.654407364197,0.535337961767,0.395887883299,0.18228482521,5.90273201002,0.887851915066
1,0,0,0,0,0,0,0,1,0,0,0,15,0.905263989138,0.196862539652,0.172050985464,0.33802508721,1.65761036419,0.711493774806,0.236128669393,0.192759517905,0.0864754565202,0.413136490317,0.113279283389,0.705462447882,0.508150544446,1.6458131391,1.78502643423,1.57718031326,0.234762625433,0.272620221883,0.183329756287,0.523893913261,1.10879931292,0.214872461301,1.5817288484,2.52296667977,3.99084755142,1.44851400268,0.191324415538,0.0786471426891,1.31660983896,0.732064602684,0.351033903887,0.590397419208,0.39760377308,0.465631951055,0.471033696953,0.617551792521,0.593347793106,0.414148329372,0.214606186188,3.52866807513,0.65793370348
1,0,0,0,0,0,1,0,0,1,0,0,15,0.802364014011,0.207735198717,4.13240268552,4.47859409583,1.18953817897,0.761355679654,0.21997644391,0.221265950873,0.0953838117027,0.4283720883,0.121657117126,0.975005855128,0.487148783991,1.61766552221,1.77236287749,1.45820431192,0.274285703034,0.605386583877,0.534849146482,0.49128603197,0.945946231423,0.25943614945,2.03484100317,2.43653643589,2.75742083076,1.13551282194,0.193992161894,0.102867957764,1.25120350285,0.437112854637,0.345071664646,0.774514784021,0.433066754557,0.48622083639,0.813741120411,0.68539634032,0.591308992553,0.42474054269,0.234235844501,5.49954335411,0.970565214779
1,1,0,0,0,0,0,0,0,0,0,1,15,0.692547006842,0.209747781134,0.105596373342,0.259019138075,1.61284379577,0.549735811035,0.250830719418,0.213953874178,0.102587059027,0.445743128863,0.126337663904,0.878184487708,0.422331255831,1.31092887892,1.3709032955,1.53302949257,0.235705878342,0.30988415864,0.2476182417,0.490235298936,1.08533749812,0.207859502237,1.16309442115,2.21178180043,4.22316219658,1.37054387814,0.198122005355,0.0910090378725,1.23369054682,0.509254329264,0.356285290964,0.533306669303,0.34642428442,0.492351988494,0.464364122573,0.631809709767,0.606577740208,0.43861718014,0.170917573071,1.89955642379,0.702077051913
1,0,0,0,1,0,0,0,0,0,0,1,15,0.682551464932,0.223763013211,0.8905689339,0.944860431338,1.60569564562,0.579792765725,0.273621482183,0.209781305722,0.0892691223661,0.430037516916,0.122491901695,0.859285152192,0.447772387607,1.83072603774,1.83531646641,1.52373313684,0.229161680808,0.352908668504,0.221692325402,0.514120131296,1.05689621323,0.235276072027,1.85503528464,2.47117469973,5.06650724013,1.49302827614,0.191970660165,0.103816002174,1.29189012706,0.407177277315,0.344035508701,0.59010513296,0.34678829904,0.504528314079,0.426239165063,0.694148555451,0.641935914744,0.423929821684,0.167740452323,4.0862721255,0.748646153712
1,1,0,0,0,0,0,0,0,0,1,0,15,0.677270666168,0.210338144794,0.62537796808,0.769671492157,1.63753514291,0.543954188756,0.26759988822,0.224303109779,0.103279265406,0.445012907998,0.107907739347,0.779557164234,0.460064914696,1.2111778498,1.41275649658,1.58631214126,0.227114574823,0.0593683264533,0.186462886468,0.490545079439,1.05216778475,0.214537382858,1.16883603135,2.27612478364,3.37558494812,1.47957251355,0.184151196161,0.0964644989885,1.31145984174,0.673704773895,0.319362465237,0.517397833611,0.358146763396,0.464033596384,0.372999709363,0.61667001287,0.670154704368,0.44882353117,0.189551617611,1.91396742573,0.58603404845
1,0,0,0,1,0,0,0,0,0,1,0,15,0.77359491153,0.214301497782,2.94483591584,4.04506775588,1.51605607531,0.544830976793,0.232171604423,0.215779822806,0.091615923966,0.429306817177,0.11379762925,0.811525093845,0.459525832991,1.59095214449,1.76385500148,1.44226364281,0.215416611201,0.0755357423527,0.240429823615,0.447110860283,1.09809524286,0.225738330884,1.87259645424,2.33255843271,3.95192430086,1.25848768008,0.187609248716,0.0984855523332,1.36088970763,0.331273449856,0.303335807336,0.506075913783,0.348789124672,0.484122314102,0.538233454186,0.637689980389,0.612027936441,0.457707260816,0.155878744773,3.9374161847,0.632227017831
1,0,0,0,0,0,0,1,0,1,0,0,15,0.739151162179,0.156140522109,0.435045630958,0.711241179044,1.24689412096,0.583225098912,0.210948825186,0.193123791201,0.0755865866833,0.425127876325,0.135427830487,0.762176013097,0.531560097763,0.96230569178,1.1726521325,1.4385372927,0.201039863103,0.286200914105,0.257067813128,0.462642695528,1.06549444165,0.221908245935,1.10411622223,1.84475055896,1.27613379152,0.766931470553,0.181938702658,0.0861467737012,1.14565590729,0.701369569774,0.414043057357,0.585684399954,0.393280864994,0.492774780861,0.504979740505,0.453009982555,0.645270605113,0.449245720874,0.185340072859,1.25912164592,0.640199454651
1,0,0,0,0,0,1,0,0,0,0,0,15,0.826779675347,0.160837396081,1.38823482449,1.3910067538,1.3668985536,0.839484887915,0.221179589507,0.201848275278,0.0934431962565,0.406551222277,0.121942282966,0.9723894279,0.503603550565,1.92634919392,2.08618195095,1.43324150166,0.21320102174,0.591883773388,0.432763208454,0.453980852702,1.08463345671,0.197630038782,2.44025890947,2.63059103483,4.53631070078,1.39159529583,0.185788566707,0.0849930667635,1.08087759515,0.577732185899,0.354041805442,0.753379140728,0.382173849825,0.47185256856,0.482165178127,0.482141340083,0.581199570386,0.424812027646,0.227482075695,6.50900256688,0.853611618055
1,0,0,0,0,0,0,1,0,0,0,0,15,0.773164554723,0.17190528456,0.103178053842,0.323014418534,1.39870487057,0.625154923634,0.238244453499,0.190753971335,0.0747118059204,0.417195587034,0.121259901744,0.767933205311,0.48906568302,1.15578136375,1.35348587925,1.39624305693,0.188642302435,0.27806313809,0.249868089251,0.482484047534,1.11111345951,0.222853277153,1.12790754721,2.01154599484,2.71357415369,1.01673817062,0.195151284003,0.0919751950975,1.20446174033,0.572493957688,0.386430834027,0.566213590388,0.378425441078,0.472208465302,0.498853257243,0.475336231942,0.581189745799,0.431552214524,0.177082471438,1.71358682935,0.632656465212
1,0,1,0,0,0,0,0,0,0,0,1,15,0.651014458094,0.228786630256,0.0788779896694,0.251352392068,1.4583703263,0.534532378588,0.268530750991,0.220527549742,0.0828473845386,0.462105323927,0.135058116385,0.927797215848,0.429375804764,1.18259681444,1.36662013511,1.51902766306,0.212773179253,0.231962692887,0.182671673779,0.536525523378,1.05893251917,0.221146329466,1.02644809596,2.14226490394,3.61046818575,1.43911920582,0.193397726059,0.0889442717972,1.25283469405,0.467160971889,0.356015009452,0.563273324456,0.358049016902,0.519467270941,0.336429694789,0.636414853201,0.645556628511,0.423474020455,0.17051308293,2.01348453031,0.614762904137
1,0,0,0,0,0,1,0,0,0,0,1,15,0.687082858527,0.221097360769,0.966669107938,1.02729568198,1.46022223365,0.712891825858,0.291047116189,0.209419538678,0.088553942333,0.427913965203,0.113105344116,0.952344248545,0.504917201484,1.82584836139,1.90027078822,1.60098947661,0.237185467843,0.57204802126,0.393667454975,0.453590652823,1.00529396806,0.202812372741,1.94344045271,2.52304029756,4.89583756211,2.2247702315,0.189132586339,0.0920652656016,1.17830747885,0.718538658424,0.373809064351,0.705714675197,0.346664455354,0.478085565762,0.4799119133,0.6915007887,0.670561680837,0.453483392379,0.230366531966,5.2453578607,0.842231177527
1,0,1,0,0,0,0,0,0,0,1,0,15,0.747483473919,0.191526048891,2.56838538658,3.07532466306,1.42914021701,0.580156987196,0.251070091516,0.196269371399,0.104457339568,0.434264896476,0.118568187453,0.791014050596,0.499409341469,1.63808180277,1.80401441097,1.67651828183,0.294841803067,0.116497871915,0.649695993805,0.478019450783,1.0464445272,0.190219652443,2.01888374933,2.12761412986,4.22743309537,1.74209391335,0.188644716369,0.0835200971514,1.17027451195,0.816982662762,0.324745976484,0.544248690117,0.307848537807,0.448458228857,0.571888526255,0.602566641757,0.680081997763,0.43336356623,0.307352920586,3.50208376946,0.602013498648
1,0,0,0,0,0,1,0,0,0,1,0,15,0.669627340878,0.193715210587,2.92219884459,3.8526321597,1.49365657601,0.523549282741,0.250781270372,0.192718292897,0.133432813298,0.441385592408,0.121298685424,0.778280015456,0.471836993987,1.79988971089,1.91621170652,1.81481553873,0.259876353014,0.0895165480643,0.387027505231,0.474933577467,0.947182083177,0.204513105099,1.77915082032,2.25095891155,4.66840087183,1.5545282552,0.181387502868,0.0965841961972,1.20977259303,0.661897161681,0.302918444664,0.528935919375,0.340946957624,0.472631829533,0.557229256428,0.679351732973,0.646366398544,0.426893347743,0.210563091973,3.47348686655,0.617342512154
